Close,Volume,date
74.83,424193.0,2021-09-28
75.29,476143.0,2021-09-27
75.45,417829.0,2021-09-26
73.98,350382.0,2021-09-23
73.3,403405.0,2021-09-22
72.23,381061.0,2021-09-21
70.56,393403.0,2021-09-20
70.29,75837.0,2021-09-19
71.97,119933.0,2021-09-16
72.61,298412.0,2021-09-15
72.61,418665.0,2021-09-14
70.46,414231.0,2021-09-13
70.45,390939.0,2021-09-12
69.72,411079.0,2021-09-09
68.14,556451.0,2021-09-08
69.3,389325.0,2021-09-07
68.35,481704.0,2021-09-06
69.29,313086.0,2021-09-02
69.99,403314.0,2021-09-01
68.59,399497.0,2021-08-31
68.5,325853.0,2021-08-30
69.21,360797.0,2021-08-29
68.74,326056.0,2021-08-26
67.42,344286.0,2021-08-25
68.36,353742.0,2021-08-24
67.54,335888.0,2021-08-23
65.64,397290.0,2021-08-22
62.32,365009.0,2021-08-19
63.69,88237.0,2021-08-18
65.46,121197.0,2021-08-17
66.59,235303.0,2021-08-16
67.29,334844.0,2021-08-15
68.44,272033.0,2021-08-12
69.09,352465.0,2021-08-11
69.25,513292.0,2021-08-10
68.29,452126.0,2021-08-09
66.48,598381.0,2021-08-08
68.28,537136.0,2021-08-05
69.09,416331.0,2021-08-04
68.15,582924.0,2021-08-03
70.56,509938.0,2021-08-02
71.26,448200.0,2021-08-01
73.95,303700.0,2021-07-29
73.62,294462.0,2021-07-28
72.39,318911.0,2021-07-27
71.65,333123.0,2021-07-26
71.91,395743.0,2021-07-25
72.07,274778.0,2021-07-22
71.91,435181.0,2021-07-21
70.3,503030.0,2021-07-20
67.42,561629.0,2021-07-19
66.42,82565.0,2021-07-18
71.81,133926.0,2021-07-15
71.65,368679.0,2021-07-14
73.13,528360.0,2021-07-13
75.25,444078.0,2021-07-12
74.1,397931.0,2021-07-11
74.56,422154.0,2021-07-08
72.94,529690.0,2021-07-07
72.2,607971.0,2021-07-06
73.37,714044.0,2021-07-05
75.16,377531.0,2021-07-01
75.23,615678.0,2021-06-30
73.47,383626.0,2021-06-29
72.98,321448.0,2021-06-28
72.91,354701.0,2021-06-27
74.05,364721.0,2021-06-24
73.3,334833.0,2021-06-23
73.08,429207.0,2021-06-22
73.06,498555.0,2021-06-21
73.66,123662.0,2021-06-20
71.64,139584.0,2021-06-17
71.04,373780.0,2021-06-16
72.15,426775.0,2021-06-15
72.12,336035.0,2021-06-14
70.88,319639.0,2021-06-13
70.91,563575.0,2021-06-10
70.29,492464.0,2021-06-09
69.96,410820.0,2021-06-08
70.05,441302.0,2021-06-07
69.23,365621.0,2021-06-06
69.62,326250.0,2021-06-03
68.81,351367.0,2021-06-02
68.83,332995.0,2021-06-01
67.72,570985.0,2021-05-31
66.32,390461.0,2021-05-27
66.85,337542.0,2021-05-26
66.21,376207.0,2021-05-25
66.07,497394.0,2021-05-24
66.05,466647.0,2021-05-23
63.58,530831.0,2021-05-20
62.05,524168.0,2021-05-19
63.36,101902.0,2021-05-18
65.49,167348.0,2021-05-17
66.27,268476.0,2021-05-16
65.37,383749.0,2021-05-13
63.82,547691.0,2021-05-12
66.08,508519.0,2021-05-11
65.28,514949.0,2021-05-10
64.92,448337.0,2021-05-09
64.9,431417.0,2021-05-06
64.71,389214.0,2021-05-05
65.63,460066.0,2021-05-04
65.69,370208.0,2021-05-03
64.49,285969.0,2021-05-02
63.58,400515.0,2021-04-29
65.01,384489.0,2021-04-28
63.86,387683.0,2021-04-27
62.94,361536.0,2021-04-26
61.91,366865.0,2021-04-25
62.14,345407.0,2021-04-22
61.43,344700.0,2021-04-21
61.35,431486.0,2021-04-20
62.44,476046.0,2021-04-19
63.38,74384.0,2021-04-18
63.13,87795.0,2021-04-15
63.46,243370.0,2021-04-14
63.15,419813.0,2021-04-13
60.18,349733.0,2021-04-12
59.7,410218.0,2021-04-11
59.32,351436.0,2021-04-08
59.6,419913.0,2021-04-07
59.77,475537.0,2021-04-06
59.33,457348.0,2021-04-05
58.65,438864.0,2021-04-04
61.45,605567.0,2021-03-31
59.16,414162.0,2021-03-30
60.55,388188.0,2021-03-29
61.56,449360.0,2021-03-28
60.97,471996.0,2021-03-25
58.56,580105.0,2021-03-24
61.18,566291.0,2021-03-23
57.76,712317.0,2021-03-22
61.55,404370.0,2021-03-21
61.42,84171.0,2021-03-18
60.0,143597.0,2021-03-17
64.6,254724.0,2021-03-16
64.8,317537.0,2021-03-15
65.39,378009.0,2021-03-14
65.61,321714.0,2021-03-12
66.02,441063.0,2021-03-11
64.44,498488.0,2021-03-10
64.01,554564.0,2021-03-09
65.05,533376.0,2021-03-08
66.09,573168.0,2021-03-05
63.83,694628.0,2021-03-04
61.28,465311.0,2021-03-03
59.75,464133.0,2021-03-02
60.64,456679.0,2021-03-01
61.5,472723.0,2021-02-26
63.53,510357.0,2021-02-25
63.22,489933.0,2021-02-24
61.67,570677.0,2021-02-23
61.49,505773.0,2021-02-22
59.24,102427.0,2021-02-19
60.52,132035.0,2021-02-18
61.14,335419.0,2021-02-17
60.05,602332.0,2021-02-16
59.47,480822.0,2021-02-12
58.24,380445.0,2021-02-11
58.68,457535.0,2021-02-10
58.36,514698.0,2021-02-09
57.97,399724.0,2021-02-08
56.85,400833.0,2021-02-05
56.23,381404.0,2021-02-04
55.69,448693.0,2021-02-03
54.76,463718.0,2021-02-02
53.55,416067.0,2021-02-01
52.2,410914.0,2021-01-29
52.34,411406.0,2021-01-28
52.85,442376.0,2021-01-27
52.61,314538.0,2021-01-26
52.77,349076.0,2021-01-25
52.27,437484.0,2021-01-22
53.13,352397.0,2021-01-21
53.24,400301.0,2021-01-20
52.98,125964.0,2021-01-19
52.36,165668.0,2021-01-15
53.57,390087.0,2021-01-14
52.91,429898.0,2021-01-13
53.21,400200.0,2021-01-12
52.25,394822.0,2021-01-11
52.24,499416.0,2021-01-08
50.83,369292.0,2021-01-07
50.63,509365.0,2021-01-06
49.93,643191.0,2021-01-05
47.62,528525.0,2021-01-04
48.52,181894.0,2020-12-31
48.4,266957.0,2020-12-30
48.0,213778.0,2020-12-29
47.62,238462.0,2020-12-28
48.23,167390.0,2020-12-24
48.12,344306.0,2020-12-23
47.02,295737.0,2020-12-22
47.74,478098.0,2020-12-21
49.1,83711.0,2020-12-18
48.36,96536.0,2020-12-17
47.82,275331.0,2020-12-16
47.62,311169.0,2020-12-15
46.99,403543.0,2020-12-14
46.57,367305.0,2020-12-11
46.78,447529.0,2020-12-10
45.52,434976.0,2020-12-09
45.6,332641.0,2020-12-08
45.76,348871.0,2020-12-07
46.26,335453.0,2020-12-04
45.64,350768.0,2020-12-03
45.28,368854.0,2020-12-02
44.55,314919.0,2020-12-01
45.34,370755.0,2020-11-30
45.53,365128.0,2020-11-27
45.71,417182.0,2020-11-25
44.91,418527.0,2020-11-24
43.06,300717.0,2020-11-23
42.15,276340.0,2020-11-20
41.74,88144.0,2020-11-19
41.82,107013.0,2020-11-18
41.43,243677.0,2020-11-17
41.34,378785.0,2020-11-16
40.13,338187.0,2020-11-13
41.12,401031.0,2020-11-12
41.45,443772.0,2020-11-11
41.36,457045.0,2020-11-10
40.29,622921.0,2020-11-09
37.14,411026.0,2020-11-06
38.79,298366.0,2020-11-05
39.15,437000.0,2020-11-04
37.66,410611.0,2020-11-03
36.81,489204.0,2020-11-02
35.79,388971.0,2020-10-29
36.17,568816.0,2020-10-28
37.39,489954.0,2020-10-27
39.57,339535.0,2020-10-26
38.56,360184.0,2020-10-25
39.85,268931.0,2020-10-22
40.64,307494.0,2020-10-21
40.03,366899.0,2020-10-20
41.46,360574.0,2020-10-19
40.83,75335.0,2020-10-18
40.88,96488.0,2020-10-15
40.96,248251.0,2020-10-14
41.04,328295.0,2020-10-13
40.2,375470.0,2020-10-12
39.43,322035.0,2020-10-11
40.6,331703.0,2020-10-08
41.19,409787.0,2020-10-07
39.95,433065.0,2020-10-06
40.67,400531.0,2020-10-05
39.22,378579.0,2020-10-04
37.05,391428.0,2020-10-01
38.72,443442.0,2020-09-30
40.22,340294.0,2020-09-29
39.29,379599.0,2020-09-28
40.6,226425.0,2020-09-27
40.25,229025.0,2020-09-24
40.31,269992.0,2020-09-23
39.93,318754.0,2020-09-22
39.6,287807.0,2020-09-21
39.31,66195.0,2020-09-20
41.11,85906.0,2020-09-17
40.97,280669.0,2020-09-16
40.16,367612.0,2020-09-15
38.28,348861.0,2020-09-14
37.26,347563.0,2020-09-13
37.33,363787.0,2020-09-10
37.3,367555.0,2020-09-09
38.05,455356.0,2020-09-08
36.76,720975.0,2020-09-07
39.77,444184.0,2020-09-03
41.37,417634.0,2020-09-02
41.51,421771.0,2020-09-01
42.76,285146.0,2020-08-31
42.61,236877.0,2020-08-30
42.97,272800.0,2020-08-27
43.04,320968.0,2020-08-26
43.39,262243.0,2020-08-25
43.35,330800.0,2020-08-24
42.62,294731.0,2020-08-23
42.34,345368.0,2020-08-20
42.58,377070.0,2020-08-19
42.93,81299.0,2020-08-18
42.89,111628.0,2020-08-17
42.89,208429.0,2020-08-16
42.01,310866.0,2020-08-13
42.24,329507.0,2020-08-12
42.67,397831.0,2020-08-11
41.61,432843.0,2020-08-10
41.94,367796.0,2020-08-09
41.22,398997.0,2020-08-06
41.95,359610.0,2020-08-05
42.19,491268.0,2020-08-04
41.7,451575.0,2020-08-03
41.01,338326.0,2020-08-02
40.27,318788.0,2020-07-30
39.92,487325.0,2020-07-29
41.27,295855.0,2020-07-28
41.04,276804.0,2020-07-27
41.6,377714.0,2020-07-26
41.29,353159.0,2020-07-23
41.07,389412.0,2020-07-22
41.9,333647.0,2020-07-21
41.96,389117.0,2020-07-20
40.81,60179.0,2020-07-19
40.59,88220.0,2020-07-16
40.75,200101.0,2020-07-15
41.2,352542.0,2020-07-14
40.29,426971.0,2020-07-13
40.1,370715.0,2020-07-12
40.55,393149.0,2020-07-09
39.62,367386.0,2020-07-08
40.9,286740.0,2020-07-07
40.62,256596.0,2020-07-06
40.63,373236.0,2020-07-05
40.65,347096.0,2020-07-01
39.82,407170.0,2020-06-30
39.27,370059.0,2020-06-29
39.7,343913.0,2020-06-28
38.49,356712.0,2020-06-25
38.72,451640.0,2020-06-24
38.01,499490.0,2020-06-23
40.37,368730.0,2020-06-22
40.46,315264.0,2020-06-21
39.75,64113.0,2020-06-18
38.84,113384.0,2020-06-17
37.96,239516.0,2020-06-16
38.38,366323.0,2020-06-15
37.12,387546.0,2020-06-14
36.26,406508.0,2020-06-11
36.34,513912.0,2020-06-10
39.6,385868.0,2020-06-09
38.94,396033.0,2020-06-08
38.19,416639.0,2020-06-07
39.55,396856.0,2020-06-04
37.41,307612.0,2020-06-03
37.29,494253.0,2020-06-02
36.81,343483.0,2020-06-01
35.44,385710.0,2020-05-31
35.49,443647.0,2020-05-28
33.71,440168.0,2020-05-27
32.81,415246.0,2020-05-26
34.35,466737.0,2020-05-25
33.25,429036.0,2020-05-21
33.92,372814.0,2020-05-20
33.49,406431.0,2020-05-19
32.5,430823.0,2020-05-18
31.82,89376.0,2020-05-17
29.43,108016.0,2020-05-14
27.56,160507.0,2020-05-13
25.29,150864.0,2020-05-12
25.78,212335.0,2020-05-11
24.14,179591.0,2020-05-10
24.74,205181.0,2020-05-07
23.55,310261.0,2020-05-06
23.99,381165.0,2020-05-05
24.56,387240.0,2020-05-04
20.39,311488.0,2020-05-03
19.78,403201.0,2020-04-30
18.84,545344.0,2020-04-29
15.06,554134.0,2020-04-28
12.34,897087.0,2020-04-27
12.78,623201.0,2020-04-26
16.94,600220.0,2020-04-23
16.5,833584.0,2020-04-22
13.78,1235218.0,2020-04-21
10.01,2288230.0,2020-04-20
-37.63,247947.0,2020-04-19
18.27,240628.0,2020-04-16
19.87,350942.0,2020-04-15
19.87,544797.0,2020-04-14
20.11,785478.0,2020-04-13
22.41,775120.0,2020-04-12
22.76,1122149.0,2020-04-08
25.09,823554.0,2020-04-07
23.63,797707.0,2020-04-06
26.08,752710.0,2020-04-05
28.34,1007577.0,2020-04-02
25.32,1095972.0,2020-04-01
20.31,703286.0,2020-03-31
20.48,660082.0,2020-03-30
20.09,758711.0,2020-03-29
21.51,603124.0,2020-03-26
22.6,633877.0,2020-03-25
24.49,618725.0,2020-03-24
24.01,659697.0,2020-03-23
23.36,852951.0,2020-03-22
22.43,1133808.0,2020-03-19
25.22,136722.0,2020-03-18
20.37,309481.0,2020-03-17
26.95,545820.0,2020-03-16
28.7,698829.0,2020-03-15
31.73,743129.0,2020-03-12
31.5,1025036.0,2020-03-11
32.98,874646.0,2020-03-10
34.36,1064632.0,2020-03-09
31.13,1774383.0,2020-03-08
41.28,1276180.0,2020-03-06
45.9,704591.0,2020-03-05
46.78,745856.0,2020-03-04
47.18,1011933.0,2020-03-03
46.75,949471.0,2020-03-02
44.76,1101659.0,2020-02-28
47.09,1011915.0,2020-02-27
48.73,884482.0,2020-02-26
49.9,764989.0,2020-02-25
51.43,765515.0,2020-02-24
53.38,707555.0,2020-02-21
53.78,676179.0,2020-02-20
53.29,113683.0,2020-02-19
52.05,221774.0,2020-02-18
52.05,607343.0,2020-02-14
51.42,745400.0,2020-02-13
51.17,795256.0,2020-02-12
49.94,725733.0,2020-02-11
49.57,715894.0,2020-02-10
50.32,768345.0,2020-02-07
50.95,750659.0,2020-02-06
50.75,887946.0,2020-02-05
49.61,859357.0,2020-02-04
50.11,876044.0,2020-02-03
51.56,827907.0,2020-01-31
52.14,720123.0,2020-01-30
53.33,624979.0,2020-01-29
53.48,633963.0,2020-01-28
53.14,712880.0,2020-01-27
54.19,586195.0,2020-01-24
55.59,703995.0,2020-01-23
56.74,620119.0,2020-01-22
58.34,648335.0,2020-01-21
58.54,122561.0,2020-01-17
58.52,182871.0,2020-01-16
57.81,433169.0,2020-01-15
58.23,507714.0,2020-01-14
58.08,584002.0,2020-01-13
59.04,596186.0,2020-01-10
59.56,750933.0,2020-01-09
59.61,1205710.0,2020-01-08
62.7,582649.0,2020-01-07
63.27,724236.0,2020-01-06
63.05,885861.0,2020-01-03
61.18,486873.0,2020-01-02
61.06,494535.0,2019-12-31
61.68,427149.0,2019-12-30
61.72,351899.0,2019-12-27
61.68,265091.0,2019-12-26
61.11,204535.0,2019-12-24
60.52,314711.0,2019-12-23
60.44,552517.0,2019-12-20
61.22,426341.0,2019-12-19
60.93,131071.0,2019-12-18
60.94,163744.0,2019-12-17
60.21,347395.0,2019-12-16
60.07,512288.0,2019-12-13
59.18,530851.0,2019-12-12
58.76,589650.0,2019-12-11
59.24,566822.0,2019-12-10
59.02,511561.0,2019-12-09
59.2,679609.0,2019-12-06
58.43,649461.0,2019-12-05
58.43,760541.0,2019-12-04
56.1,560554.0,2019-12-03
55.96,616423.0,2019-12-02
55.17,718724.0,2019-11-29
58.11,454256.0,2019-11-27
58.41,443816.0,2019-11-26
58.01,420642.0,2019-11-25
57.77,508244.0,2019-11-22
58.58,593533.0,2019-11-21
57.11,674891.0,2019-11-20
55.21,121214.0,2019-11-19
57.05,159328.0,2019-11-18
57.72,375993.0,2019-11-15
56.77,516832.0,2019-11-14
57.12,547635.0,2019-11-13
56.8,586568.0,2019-11-12
56.86,498981.0,2019-11-11
57.24,636941.0,2019-11-08
57.15,678165.0,2019-11-07
56.35,623258.0,2019-11-06
57.23,435319.0,2019-11-05
56.54,580350.0,2019-11-04
56.2,538117.0,2019-10-31
54.18,677419.0,2019-10-30
55.06,659328.0,2019-10-29
55.54,521457.0,2019-10-28
55.81,437020.0,2019-10-27
56.66,445020.0,2019-10-24
56.23,480764.0,2019-10-23
55.97,620202.0,2019-10-22
54.16,506573.0,2019-10-21
53.31,95979.0,2019-10-20
53.78,174477.0,2019-10-17
53.93,418422.0,2019-10-16
53.36,451643.0,2019-10-15
52.81,511249.0,2019-10-14
53.59,467643.0,2019-10-13
54.7,467643.0,2019-10-10
53.55,613944.0,2019-10-09
52.59,632666.0,2019-10-08
52.63,658324.0,2019-10-07
52.75,549019.0,2019-10-06
52.81,541104.0,2019-10-03
52.45,642466.0,2019-10-02
52.64,590306.0,2019-10-01
53.62,589176.0,2019-09-30
54.07,532522.0,2019-09-29
55.91,712966.0,2019-09-26
56.41,599653.0,2019-09-25
56.49,563550.0,2019-09-24
57.29,591529.0,2019-09-23
58.64,526785.0,2019-09-22
58.09,576019.0,2019-09-19
58.13,112327.0,2019-09-18
58.11,216961.0,2019-09-17
59.34,993237.0,2019-09-16
62.9,1404916.0,2019-09-15
54.85,599470.0,2019-09-12
55.09,845977.0,2019-09-11
55.75,858772.0,2019-09-10
57.4,755472.0,2019-09-09
57.85,646993.0,2019-09-08
56.52,714294.0,2019-09-05
56.3,712466.0,2019-09-04
56.26,682298.0,2019-09-03
53.94,970804.0,2019-09-02
55.1,708268.0,2019-08-29
56.71,630760.0,2019-08-28
55.78,674048.0,2019-08-27
54.93,596624.0,2019-08-26
53.64,679022.0,2019-08-25
54.17,807151.0,2019-08-22
55.35,621573.0,2019-08-21
55.68,704035.0,2019-08-20
56.34,659258.0,2019-08-19
56.21,113571.0,2019-08-18
54.87,168345.0,2019-08-15
54.47,527866.0,2019-08-14
55.23,718293.0,2019-08-13
57.1,783486.0,2019-08-12
54.93,611027.0,2019-08-11
54.5,726386.0,2019-08-08
52.54,724762.0,2019-08-07
51.09,1063214.0,2019-08-06
53.63,682794.0,2019-08-05
54.69,823844.0,2019-08-04
55.66,739810.0,2019-08-01
53.95,886748.0,2019-07-31
58.58,614001.0,2019-07-30
58.05,547401.0,2019-07-29
56.87,529742.0,2019-07-28
56.2,476785.0,2019-07-25
56.02,559282.0,2019-07-24
55.88,745248.0,2019-07-23
56.77,521876.0,2019-07-22
56.22,619483.0,2019-07-21
55.63,105217.0,2019-07-18
55.3,215361.0,2019-07-17
56.78,504432.0,2019-07-16
57.62,712540.0,2019-07-15
59.58,566818.0,2019-07-14
60.21,469029.0,2019-07-11
60.2,573019.0,2019-07-10
60.43,690656.0,2019-07-09
57.83,551872.0,2019-07-08
57.66,540861.0,2019-07-07
57.51,698015.0,2019-07-04
57.34,600131.0,2019-07-03
56.25,878938.0,2019-07-01
59.09,674887.0,2019-06-30
58.47,556101.0,2019-06-27
59.43,531405.0,2019-06-26
59.38,686817.0,2019-06-25
57.83,673140.0,2019-06-24
57.9,597164.0,2019-06-23
57.43,676047.0,2019-06-20
56.65,854514.0,2019-06-19
53.76,122838.0,2019-06-18
53.9,181640.0,2019-06-17
51.93,397868.0,2019-06-16
52.51,574229.0,2019-06-13
52.28,945024.0,2019-06-12
51.14,786105.0,2019-06-11
53.27,642940.0,2019-06-10
53.26,687146.0,2019-06-09
53.99,828133.0,2019-06-06
52.59,790067.0,2019-06-05
51.68,943186.0,2019-06-04
53.48,831625.0,2019-06-03
53.25,984308.0,2019-06-02
53.5,1031488.0,2019-05-30
56.59,842281.0,2019-05-29
58.81,1124959.0,2019-05-28
59.14,1020323.0,2019-05-27
58.63,758099.0,2019-05-23
57.91,1108052.0,2019-05-22
61.42,766728.0,2019-05-21
62.99,641680.0,2019-05-20
63.1,131888.0,2019-05-19
62.76,215802.0,2019-05-16
62.87,545679.0,2019-05-15
62.02,723001.0,2019-05-14
61.78,751668.0,2019-05-13
61.04,1003106.0,2019-05-12
61.66,786494.0,2019-05-09
61.7,769583.0,2019-05-08
62.12,791769.0,2019-05-07
61.4,842810.0,2019-05-06
62.25,768810.0,2019-05-05
61.94,646866.0,2019-05-02
61.81,914661.0,2019-05-01
63.6,676872.0,2019-04-30
63.91,750494.0,2019-04-29
63.5,654076.0,2019-04-28
63.3,1000836.0,2019-04-25
65.21,603001.0,2019-04-24
65.89,678386.0,2019-04-23
66.3,700598.0,2019-04-22
65.7,763527.0,2019-04-21
64.0,148238.0,2019-04-17
63.76,235376.0,2019-04-16
64.05,547469.0,2019-04-15
63.4,555858.0,2019-04-14
63.89,625588.0,2019-04-11
63.58,760504.0,2019-04-10
64.61,722216.0,2019-04-09
63.98,790677.0,2019-04-08
64.4,895767.0,2019-04-07
63.08,686862.0,2019-04-04
62.1,684973.0,2019-04-03
62.46,799672.0,2019-04-02
62.58,793227.0,2019-04-01
61.59,670808.0,2019-03-31
60.14,705559.0,2019-03-28
59.3,712209.0,2019-03-27
59.41,732150.0,2019-03-26
59.94,685988.0,2019-03-25
58.82,705399.0,2019-03-24
59.04,738840.0,2019-03-21
59.98,655380.0,2019-03-20
59.83,786342.0,2019-03-19
59.03,114822.0,2019-03-18
59.09,157241.0,2019-03-17
58.52,507393.0,2019-03-14
58.61,567604.0,2019-03-13
58.26,610616.0,2019-03-12
56.87,652798.0,2019-03-11
56.79,597156.0,2019-03-10
56.07,747358.0,2019-03-08
56.66,628824.0,2019-03-07
56.22,637677.0,2019-03-06
56.56,538399.0,2019-03-05
56.59,549396.0,2019-03-04
55.8,684186.0,2019-03-01
57.22,496678.0,2019-02-28
56.94,577227.0,2019-02-27
55.5,538919.0,2019-02-26
55.48,723012.0,2019-02-25
57.26,513439.0,2019-02-22
56.96,546202.0,2019-02-21
56.92,685111.0,2019-02-20
56.09,153728.0,2019-02-19
55.59,276907.0,2019-02-15
54.41,623546.0,2019-02-14
53.9,706552.0,2019-02-13
53.1,708312.0,2019-02-12
52.41,750242.0,2019-02-11
52.72,621003.0,2019-02-08
52.64,749010.0,2019-02-07
54.01,606720.0,2019-02-06
53.66,609756.0,2019-02-05
54.56,622472.0,2019-02-04
55.26,689566.0,2019-02-01
53.79,718650.0,2019-01-31
54.23,731312.0,2019-01-30
53.31,660527.0,2019-01-29
51.99,650667.0,2019-01-28
53.69,593385.0,2019-01-25
53.13,714415.0,2019-01-24
52.62,702866.0,2019-01-23
52.57,951158.0,2019-01-22
53.8,193099.0,2019-01-18
52.07,288560.0,2019-01-17
52.31,694182.0,2019-01-16
52.11,664183.0,2019-01-15
50.51,791527.0,2019-01-14
51.59,812339.0,2019-01-11
52.59,821782.0,2019-01-10
52.36,891922.0,2019-01-09
49.78,765981.0,2019-01-08
48.52,819939.0,2019-01-07
47.96,817277.0,2019-01-04
47.09,788718.0,2019-01-03
46.54,850480.0,2019-01-02
45.41,476970.0,2018-12-31
45.33,564385.0,2018-12-28
44.61,665590.0,2018-12-27
46.22,698408.0,2018-12-26
42.53,415859.0,2018-12-24
45.59,694003.0,2018-12-21
45.88,794130.0,2018-12-20
47.2,817721.0,2018-12-19
46.24,120101.0,2018-12-18
49.88,211257.0,2018-12-17
51.2,526839.0,2018-12-14
52.58,733627.0,2018-12-13
51.15,730810.0,2018-12-12
51.65,665262.0,2018-12-11
51.0,733225.0,2018-12-10
52.61,987717.0,2018-12-07
51.49,987266.0,2018-12-06
53.25,738130.0,2018-12-04
52.95,758010.0,2018-12-03
50.93,796714.0,2018-11-30
51.45,812721.0,2018-11-29
50.29,831688.0,2018-11-28
51.56,764010.0,2018-11-27
51.63,663108.0,2018-11-26
50.42,1014667.0,2018-11-23
54.63,734277.0,2018-11-21
53.43,983120.0,2018-11-20
56.76,699684.0,2018-11-19
56.46,159001.0,2018-11-16
56.46,256499.0,2018-11-15
56.25,844696.0,2018-11-14
55.69,1095643.0,2018-11-13
59.93,806219.0,2018-11-12
60.19,821729.0,2018-11-09
60.67,764546.0,2018-11-08
61.67,866628.0,2018-11-07
62.21,761240.0,2018-11-06
63.1,609129.0,2018-11-05
63.14,708906.0,2018-11-01
63.69,790286.0,2018-10-31
65.31,666487.0,2018-10-30
66.18,680441.0,2018-10-29
67.04,477487.0,2018-10-28
67.59,595211.0,2018-10-25
67.33,573096.0,2018-10-24
66.82,775963.0,2018-10-23
66.43,853265.0,2018-10-22
69.17,513770.0,2018-10-21
69.12,108311.0,2018-10-18
68.65,215337.0,2018-10-17
69.75,651584.0,2018-10-16
71.92,535003.0,2018-10-15
71.78,568610.0,2018-10-14
71.34,626668.0,2018-10-11
70.97,783962.0,2018-10-10
73.17,652737.0,2018-10-09
74.96,623537.0,2018-10-08
74.29,554938.0,2018-10-07
74.34,613218.0,2018-10-04
74.33,687949.0,2018-10-03
76.41,698817.0,2018-10-02
75.23,463615.0,2018-10-01
75.3,601451.0,2018-09-30
73.25,544047.0,2018-09-27
72.12,454549.0,2018-09-26
71.57,464463.0,2018-09-25
72.28,551280.0,2018-09-24
72.08,576894.0,2018-09-23
70.78,855943.0,2018-09-20
70.8,607520.0,2018-09-19
71.12,125208.0,2018-09-18
69.85,234202.0,2018-09-17
68.91,422294.0,2018-09-16
68.99,611075.0,2018-09-13
68.59,684937.0,2018-09-12
70.37,800543.0,2018-09-11
69.25,676869.0,2018-09-10
67.54,571174.0,2018-09-09
67.75,530895.0,2018-09-06
67.77,633824.0,2018-09-05
68.72,542104.0,2018-09-04
69.87,785981.0,2018-09-03
69.8,419739.0,2018-08-30
70.25,445584.0,2018-08-29
69.51,497095.0,2018-08-28
68.53,426833.0,2018-08-27
68.87,332612.0,2018-08-26
68.72,517796.0,2018-08-23
67.83,450690.0,2018-08-22
67.86,581899.0,2018-08-21
