Close,Volume,date
41.18,26258.0,2020-06-08
40.8,28718.0,2020-06-07
42.3,28827.0,2020-06-04
39.99,22661.0,2020-06-03
39.79,34099.0,2020-06-02
39.57,27662.0,2020-06-01
35.32,26475.0,2020-05-31
35.33,334.0,2020-05-28
35.29,9367.0,2020-05-27
34.74,16676.0,2020-05-26
36.17,29328.0,2020-05-25
35.13,31482.0,2020-05-21
36.06,29933.0,2020-05-20
35.75,25571.0,2020-05-19
34.65,24952.0,2020-05-18
34.81,28869.0,2020-05-17
32.5,29410.0,2020-05-14
31.13,25953.0,2020-05-13
29.19,25072.0,2020-05-12
29.98,25820.0,2020-05-11
29.63,33638.0,2020-05-10
30.97,20277.0,2020-05-07
29.46,36701.0,2020-05-06
29.72,37505.0,2020-05-05
30.97,38518.0,2020-05-04
27.2,30309.0,2020-05-03
25.29,28681.0,2020-04-30
25.27,1596.0,2020-04-29
22.54,14425.0,2020-04-28
20.46,21996.0,2020-04-27
19.99,25906.0,2020-04-26
21.44,36158.0,2020-04-23
21.33,44993.0,2020-04-22
20.37,51051.0,2020-04-21
19.33,83111.0,2020-04-20
25.57,46467.0,2020-04-19
28.08,44417.0,2020-04-16
27.82,30922.0,2020-04-15
27.69,32129.0,2020-04-14
29.6,32146.0,2020-04-13
31.74,28098.0,2020-04-12
31.48,48214.0,2020-04-08
32.84,39293.0,2020-04-07
31.87,36246.0,2020-04-06
33.05,36779.0,2020-04-05
34.11,55373.0,2020-04-02
29.94,65518.0,2020-04-01
22.76,43466.0,2020-03-31
22.74,717.0,2020-03-30
22.76,9112.0,2020-03-29
24.93,23547.0,2020-03-26
26.34,26819.0,2020-03-25
27.39,27352.0,2020-03-24
27.15,30946.0,2020-03-23
27.03,31642.0,2020-03-22
26.98,51866.0,2020-03-19
28.47,41724.0,2020-03-18
24.88,47500.0,2020-03-17
28.73,32969.0,2020-03-16
30.05,43527.0,2020-03-15
33.85,50707.0,2020-03-12
33.22,67484.0,2020-03-11
35.79,60513.0,2020-03-10
37.22,67054.0,2020-03-09
34.36,76517.0,2020-03-08
45.27,69464.0,2020-03-06
49.99,39679.0,2020-03-05
51.13,39712.0,2020-03-04
51.86,42862.0,2020-03-03
50.48,47286.0,2020-03-02
50.52,1149.0,2020-02-28
52.18,9616.0,2020-02-27
53.43,26216.0,2020-02-26
54.95,27751.0,2020-02-25
56.3,28258.0,2020-02-24
58.5,39006.0,2020-02-21
59.31,34207.0,2020-02-20
59.12,36217.0,2020-02-19
57.75,47337.0,2020-02-18
57.32,41913.0,2020-02-14
56.34,48775.0,2020-02-13
55.79,43350.0,2020-02-12
54.01,36294.0,2020-02-11
53.27,35920.0,2020-02-10
54.47,43796.0,2020-02-07
54.93,50605.0,2020-02-06
55.28,56117.0,2020-02-05
53.96,52393.0,2020-02-04
58.2,66338.0,2020-02-03
58.16,578.0,2020-01-31
58.29,17435.0,2020-01-30
59.81,21453.0,2020-01-29
59.51,41537.0,2020-01-28
59.32,39367.0,2020-01-27
60.69,43263.0,2020-01-24
62.04,43330.0,2020-01-23
63.21,35127.0,2020-01-22
64.59,50484.0,2020-01-21
64.85,35541.0,2020-01-17
64.62,38391.0,2020-01-16
64.0,34164.0,2020-01-15
64.49,34682.0,2020-01-14
64.2,35430.0,2020-01-13
64.98,46595.0,2020-01-10
65.37,50520.0,2020-01-09
65.44,85232.0,2020-01-08
68.27,41178.0,2020-01-07
68.91,51933.0,2020-01-06
68.6,78848.0,2020-01-03
66.25,25810.0,2020-01-02
68.38,30892.0,2019-12-31
68.44,2919.0,2019-12-30
68.16,8223.0,2019-12-27
67.92,10745.0,2019-12-26
67.2,18562.0,2019-12-24
66.39,21599.0,2019-12-23
66.14,33986.0,2019-12-20
66.54,29280.0,2019-12-19
66.17,31943.0,2019-12-18
66.1,35092.0,2019-12-17
65.34,31476.0,2019-12-16
65.22,34575.0,2019-12-13
64.2,32866.0,2019-12-12
63.72,31647.0,2019-12-11
64.34,31170.0,2019-12-10
64.25,32410.0,2019-12-09
64.39,43303.0,2019-12-06
63.39,38903.0,2019-12-05
63.0,41730.0,2019-12-04
60.82,32863.0,2019-12-03
62.4,39023.0,2019-12-02
62.43,3149.0,2019-11-29
64.06,15263.0,2019-11-27
64.27,23433.0,2019-11-26
63.65,25178.0,2019-11-25
63.39,33785.0,2019-11-22
63.97,36374.0,2019-11-21
62.4,39331.0,2019-11-20
60.91,32258.0,2019-11-19
62.44,29294.0,2019-11-18
63.3,32240.0,2019-11-15
62.28,27803.0,2019-11-14
62.37,33278.0,2019-11-13
62.06,30687.0,2019-11-12
62.18,23316.0,2019-11-11
62.51,34325.0,2019-11-08
62.29,33158.0,2019-11-07
61.74,34901.0,2019-11-06
62.96,27103.0,2019-11-05
62.13,28961.0,2019-11-04
60.21,28361.0,2019-10-31
60.23,1389.0,2019-10-30
60.61,13275.0,2019-10-29
61.59,16903.0,2019-10-28
61.57,24870.0,2019-10-27
62.02,31392.0,2019-10-24
61.67,35367.0,2019-10-23
61.17,37010.0,2019-10-22
59.7,37803.0,2019-10-21
58.96,35588.0,2019-10-20
59.42,33528.0,2019-10-17
59.91,44951.0,2019-10-16
59.42,43443.0,2019-10-15
58.74,49695.0,2019-10-14
59.35,39154.0,2019-10-13
60.51,51613.0,2019-10-10
59.1,36561.0,2019-10-09
58.32,36036.0,2019-10-08
58.24,38868.0,2019-10-07
58.35,28765.0,2019-10-06
58.37,41717.0,2019-10-03
57.71,49093.0,2019-10-02
57.69,40386.0,2019-10-01
60.75,41174.0,2019-09-30
60.78,801.0,2019-09-29
61.91,9063.0,2019-09-26
62.74,11043.0,2019-09-25
62.39,25272.0,2019-09-24
63.1,30503.0,2019-09-23
64.77,25895.0,2019-09-22
64.28,23355.0,2019-09-19
64.4,36971.0,2019-09-18
63.6,37459.0,2019-09-17
64.55,87185.0,2019-09-16
69.02,69899.0,2019-09-15
60.22,26153.0,2019-09-12
60.38,44952.0,2019-09-11
60.81,37485.0,2019-09-10
62.38,32170.0,2019-09-09
62.59,31505.0,2019-09-08
61.54,37585.0,2019-09-05
60.95,37813.0,2019-09-04
60.7,36192.0,2019-09-03
58.26,51149.0,2019-09-02
60.43,41940.0,2019-08-29
61.08,10658.0,2019-08-28
60.49,17141.0,2019-08-27
59.51,30198.0,2019-08-26
58.7,26628.0,2019-08-25
59.34,41613.0,2019-08-22
59.92,33800.0,2019-08-21
60.3,33717.0,2019-08-20
60.03,30782.0,2019-08-19
59.74,30652.0,2019-08-18
58.64,25244.0,2019-08-15
58.23,45864.0,2019-08-14
59.48,45545.0,2019-08-13
61.3,45522.0,2019-08-12
58.57,30960.0,2019-08-11
58.53,34015.0,2019-08-08
57.38,36965.0,2019-08-07
56.23,52628.0,2019-08-06
58.94,34335.0,2019-08-05
59.81,47722.0,2019-08-04
61.89,47421.0,2019-08-01
65.19,63060.0,2019-07-31
65.17,893.0,2019-07-30
64.72,11005.0,2019-07-29
63.71,14517.0,2019-07-28
63.46,26232.0,2019-07-25
63.39,27929.0,2019-07-24
63.18,42616.0,2019-07-23
63.83,31220.0,2019-07-22
63.26,33851.0,2019-07-21
62.47,36709.0,2019-07-18
61.93,48628.0,2019-07-17
63.66,34392.0,2019-07-16
64.35,41087.0,2019-07-15
66.48,35583.0,2019-07-14
66.72,31996.0,2019-07-11
66.52,37676.0,2019-07-10
67.01,40838.0,2019-07-09
64.16,28731.0,2019-07-08
64.11,29582.0,2019-07-07
64.23,34614.0,2019-07-04
63.82,35881.0,2019-07-03
62.4,47774.0,2019-07-01
66.5,46308.0,2019-06-30
66.55,1810.0,2019-06-27
66.55,13127.0,2019-06-26
66.49,26217.0,2019-06-25
65.05,37722.0,2019-06-24
64.86,39427.0,2019-06-23
65.2,51282.0,2019-06-20
64.45,64896.0,2019-06-19
61.82,51499.0,2019-06-18
62.14,46430.0,2019-06-17
60.94,46699.0,2019-06-16
62.01,38166.0,2019-06-13
61.31,72728.0,2019-06-12
59.97,47691.0,2019-06-11
62.29,41448.0,2019-06-10
62.29,34096.0,2019-06-09
63.29,44888.0,2019-06-06
61.67,51701.0,2019-06-05
60.63,67012.0,2019-06-04
61.97,58666.0,2019-06-03
64.45,60640.0,2019-06-02
64.49,1168.0,2019-05-30
66.87,19076.0,2019-05-29
69.45,32769.0,2019-05-28
70.11,65297.0,2019-05-27
68.69,66452.0,2019-05-23
67.76,80487.0,2019-05-22
70.99,57458.0,2019-05-21
72.18,55652.0,2019-05-20
71.97,48963.0,2019-05-19
72.21,43365.0,2019-05-16
72.62,56835.0,2019-05-15
71.77,48596.0,2019-05-14
71.24,57905.0,2019-05-13
70.23,62747.0,2019-05-12
70.62,50395.0,2019-05-09
70.39,46554.0,2019-05-08
70.37,45312.0,2019-05-07
69.88,48729.0,2019-05-06
71.24,36208.0,2019-05-05
70.85,39000.0,2019-05-02
70.75,51722.0,2019-05-01
72.79,32617.0,2019-04-30
72.8,1021.0,2019-04-29
72.04,16694.0,2019-04-28
72.15,32803.0,2019-04-25
74.35,62237.0,2019-04-24
74.57,46326.0,2019-04-23
74.51,50165.0,2019-04-22
74.04,48893.0,2019-04-21
71.97,38122.0,2019-04-17
71.62,40910.0,2019-04-16
71.72,43907.0,2019-04-15
71.18,28582.0,2019-04-14
71.55,32729.0,2019-04-11
70.83,39968.0,2019-04-10
71.73,46506.0,2019-04-09
70.61,37189.0,2019-04-08
71.1,40966.0,2019-04-07
70.34,36491.0,2019-04-04
69.4,37531.0,2019-04-03
69.31,46550.0,2019-04-02
69.37,46166.0,2019-04-01
68.35,49439.0,2019-03-31
68.39,1377.0,2019-03-28
67.82,11876.0,2019-03-27
67.83,26692.0,2019-03-26
67.97,38187.0,2019-03-25
67.21,36691.0,2019-03-24
67.03,45565.0,2019-03-21
67.86,35417.0,2019-03-20
68.5,35132.0,2019-03-19
67.61,30329.0,2019-03-18
67.54,31752.0,2019-03-17
67.16,34969.0,2019-03-14
67.23,32817.0,2019-03-13
67.55,36739.0,2019-03-12
66.67,37897.0,2019-03-11
66.58,37538.0,2019-03-10
65.74,49867.0,2019-03-08
66.3,35738.0,2019-03-07
65.99,41210.0,2019-03-06
65.86,28346.0,2019-03-05
65.67,28931.0,2019-03-04
66.01,38355.0,2019-03-01
66.03,1028.0,2019-02-28
66.39,10200.0,2019-02-27
65.21,18661.0,2019-02-26
64.76,31914.0,2019-02-25
67.12,23973.0,2019-02-22
67.07,27113.0,2019-02-21
67.08,29155.0,2019-02-20
66.45,46238.0,2019-02-19
66.25,36154.0,2019-02-15
64.57,39526.0,2019-02-14
63.61,33859.0,2019-02-13
62.42,36801.0,2019-02-12
61.51,35285.0,2019-02-11
62.1,36111.0,2019-02-08
61.63,33982.0,2019-02-07
62.69,26542.0,2019-02-06
61.98,27285.0,2019-02-05
62.51,36025.0,2019-02-04
61.87,30044.0,2019-02-01
61.89,1288.0,2019-01-31
61.65,12039.0,2019-01-30
61.32,18715.0,2019-01-29
59.93,34315.0,2019-01-28
61.64,30262.0,2019-01-25
61.09,35861.0,2019-01-24
61.14,35364.0,2019-01-23
61.5,53602.0,2019-01-22
62.7,39637.0,2019-01-18
61.18,30131.0,2019-01-17
61.32,32025.0,2019-01-16
60.64,29948.0,2019-01-15
58.99,31241.0,2019-01-14
60.48,31369.0,2019-01-11
61.68,31333.0,2019-01-10
61.44,38989.0,2019-01-09
58.72,34135.0,2019-01-08
57.33,41677.0,2019-01-07
57.06,42426.0,2019-01-04
55.95,36535.0,2019-01-03
54.91,43517.0,2019-01-02
52.28,21966.0,2018-12-31
52.2,1332.0,2018-12-28
52.16,8946.0,2018-12-27
54.47,16444.0,2018-12-26
50.47,19160.0,2018-12-24
53.82,40930.0,2018-12-21
54.35,40553.0,2018-12-20
57.24,47399.0,2018-12-19
56.26,41690.0,2018-12-18
59.61,32165.0,2018-12-17
60.28,24871.0,2018-12-14
61.45,29600.0,2018-12-13
60.15,31651.0,2018-12-12
60.2,31823.0,2018-12-11
59.97,34114.0,2018-12-10
61.67,59861.0,2018-12-07
60.06,60772.0,2018-12-06
62.08,35475.0,2018-12-04
58.69,33207.0,2018-12-03
58.71,1071.0,2018-11-30
59.51,8794.0,2018-11-29
58.76,18435.0,2018-11-28
60.21,47106.0,2018-11-27
60.48,35607.0,2018-11-26
58.8,56080.0,2018-11-23
63.48,41292.0,2018-11-21
62.53,44030.0,2018-11-20
66.79,29353.0,2018-11-19
66.76,37139.0,2018-11-16
66.62,35140.0,2018-11-15
66.12,47372.0,2018-11-14
65.47,56981.0,2018-11-13
70.12,39814.0,2018-11-12
70.18,32611.0,2018-11-09
70.65,39896.0,2018-11-08
72.07,36648.0,2018-11-07
72.13,32871.0,2018-11-06
73.17,28438.0,2018-11-05
72.83,36090.0,2018-11-01
75.5,33938.0,2018-10-31
75.47,2451.0,2018-10-30
75.91,19196.0,2018-10-29
77.34,17057.0,2018-10-28
77.62,33549.0,2018-10-25
76.89,33325.0,2018-10-24
76.17,57413.0,2018-10-23
76.44,60226.0,2018-10-22
79.83,37080.0,2018-10-21
79.78,34401.0,2018-10-18
79.29,41270.0,2018-10-17
80.05,38202.0,2018-10-16
81.41,33816.0,2018-10-15
80.78,31577.0,2018-10-14
80.43,37537.0,2018-10-11
80.26,48195.0,2018-10-10
83.09,31715.0,2018-10-09
85.0,39232.0,2018-10-08
83.91,31603.0,2018-10-07
84.16,27778.0,2018-10-04
84.58,35552.0,2018-10-03
86.29,31424.0,2018-10-02
84.8,25338.0,2018-10-01
82.67,34024.0,2018-09-30
82.72,2279.0,2018-09-27
81.72,14317.0,2018-09-26
81.34,17271.0,2018-09-25
81.87,30081.0,2018-09-24
81.2,21939.0,2018-09-23
78.8,36594.0,2018-09-20
78.7,22855.0,2018-09-19
79.4,19118.0,2018-09-18
79.03,22637.0,2018-09-17
78.05,21749.0,2018-09-16
78.09,24296.0,2018-09-13
78.18,28501.0,2018-09-12
79.74,29906.0,2018-09-11
79.06,29921.0,2018-09-10
77.37,23036.0,2018-09-09
76.83,17798.0,2018-09-06
76.5,31739.0,2018-09-05
77.27,27811.0,2018-09-04
78.17,36059.0,2018-09-03
77.42,17690.0,2018-08-30
77.77,9125.0,2018-08-29
77.14,8895.0,2018-08-28
75.95,17281.0,2018-08-27
76.21,9993.0,2018-08-26
75.82,19745.0,2018-08-23
74.73,14222.0,2018-08-22
74.78,19801.0,2018-08-21
72.63,15578.0,2018-08-20
72.21,18514.0,2018-08-19
71.83,15051.0,2018-08-16
71.43,18403.0,2018-08-15
70.76,25245.0,2018-08-14
72.46,20737.0,2018-08-13
72.61,17644.0,2018-08-12
72.81,16195.0,2018-08-09
72.07,15939.0,2018-08-08
72.28,23735.0,2018-08-07
74.65,18289.0,2018-08-06
73.75,20253.0,2018-08-05
73.21,15946.0,2018-08-02
73.45,21038.0,2018-08-01
74.25,23660.0,2018-07-31
74.25,1463.0,2018-07-30
74.97,9053.0,2018-07-29
74.29,15109.0,2018-07-26
74.54,26293.0,2018-07-25
73.93,25329.0,2018-07-24
73.44,21747.0,2018-07-23
73.06,29479.0,2018-07-22
73.07,24861.0,2018-07-19
72.58,31672.0,2018-07-18
72.9,25625.0,2018-07-17
72.16,28197.0,2018-07-16
71.84,27134.0,2018-07-15
75.33,27308.0,2018-07-12
74.45,46443.0,2018-07-11
73.4,48913.0,2018-07-10
78.86,19767.0,2018-07-09
78.07,14925.0,2018-07-08
77.11,25487.0,2018-07-05
77.39,27678.0,2018-07-04
77.76,22785.0,2018-07-03
79.41,30859.0,2018-07-01
79.44,1182.0,2018-06-28
77.85,14662.0,2018-06-27
77.62,24472.0,2018-06-26
76.31,41470.0,2018-06-25
74.73,41565.0,2018-06-24
75.55,59882.0,2018-06-21
73.05,49077.0,2018-06-20
74.74,47160.0,2018-06-19
75.08,33282.0,2018-06-18
75.34,31861.0,2018-06-17
73.44,30144.0,2018-06-14
75.94,24181.0,2018-06-13
76.74,30468.0,2018-06-12
75.88,26330.0,2018-06-11
76.46,22516.0,2018-06-10
76.46,21902.0,2018-06-07
77.32,36710.0,2018-06-06
75.36,37262.0,2018-06-05
75.38,43436.0,2018-06-04
75.29,31642.0,2018-06-03
77.59,35684.0,2018-05-31
77.59,1039.0,2018-05-30
77.5,9673.0,2018-05-29
75.39,19800.0,2018-05-28
76.44,42387.0,2018-05-24
78.79,25431.0,2018-05-23
79.8,30786.0,2018-05-22
79.57,29522.0,2018-05-21
79.22,19520.0,2018-05-20
78.51,30828.0,2018-05-17
79.3,38385.0,2018-05-16
79.28,31226.0,2018-05-15
78.43,41100.0,2018-05-14
78.23,29917.0,2018-05-13
77.12,25651.0,2018-05-10
77.47,32445.0,2018-05-09
77.21,34902.0,2018-05-08
74.85,50813.0,2018-05-07
76.17,21266.0,2018-05-06
74.87,30457.0,2018-05-03
73.62,35839.0,2018-05-02
73.36,34769.0,2018-05-01
75.17,39208.0,2018-04-30
75.17,1630.0,2018-04-29
74.64,15535.0,2018-04-26
74.74,26826.0,2018-04-25
74.0,38845.0,2018-04-24
73.86,46897.0,2018-04-23
74.71,41835.0,2018-04-22
74.06,32478.0,2018-04-19
73.78,37579.0,2018-04-18
73.48,34300.0,2018-04-17
71.58,36784.0,2018-04-16
71.42,33532.0,2018-04-15
72.58,36895.0,2018-04-12
72.02,38029.0,2018-04-11
72.06,50064.0,2018-04-10
71.04,45123.0,2018-04-09
68.65,23967.0,2018-04-08
67.11,30749.0,2018-04-05
68.33,28888.0,2018-04-04
68.02,39674.0,2018-04-03
70.14,22815.0,2018-04-01
70.27,1216.0,2018-03-28
69.53,16988.0,2018-03-27
70.11,15583.0,2018-03-26
70.12,28882.0,2018-03-25
70.45,49285.0,2018-03-22
68.91,37699.0,2018-03-21
69.47,43370.0,2018-03-20
67.42,35782.0,2018-03-19
66.05,28050.0,2018-03-18
66.21,29187.0,2018-03-15
65.12,22542.0,2018-03-14
64.89,29439.0,2018-03-13
64.64,34247.0,2018-03-12
64.95,19165.0,2018-03-11
65.49,33619.0,2018-03-09
63.61,44008.0,2018-03-08
64.34,36313.0,2018-03-07
65.79,24251.0,2018-03-06
65.54,31209.0,2018-03-05
64.37,39587.0,2018-03-02
65.71,44819.0,2018-03-01
65.78,1241.0,2018-02-28
66.63,9005.0,2018-02-27
67.5,20385.0,2018-02-26
67.31,20948.0,2018-02-23
66.39,29052.0,2018-02-22
65.42,26015.0,2018-02-21
65.25,34029.0,2018-02-20
64.84,27034.0,2018-02-16
64.33,36176.0,2018-02-15
64.36,40865.0,2018-02-14
62.72,38693.0,2018-02-13
62.59,33192.0,2018-02-12
62.79,34853.0,2018-02-09
64.81,37936.0,2018-02-08
65.51,56412.0,2018-02-07
66.86,32169.0,2018-02-06
67.62,32399.0,2018-02-05
68.58,27547.0,2018-02-02
69.08,29317.0,2018-02-01
69.05,1494.0,2018-01-31
69.02,12571.0,2018-01-30
69.46,17623.0,2018-01-29
70.52,30361.0,2018-01-26
70.42,24111.0,2018-01-25
70.53,23732.0,2018-01-24
69.96,23749.0,2018-01-23
69.03,23250.0,2018-01-22
68.61,22077.0,2018-01-19
69.31,20117.0,2018-01-18
69.38,20500.0,2018-01-17
69.15,33284.0,2018-01-16
69.87,23032.0,2018-01-12
69.26,33268.0,2018-01-11
69.2,21538.0,2018-01-10
68.82,25548.0,2018-01-09
67.78,17704.0,2018-01-08
67.62,18290.0,2018-01-05
68.07,22840.0,2018-01-04
67.84,25878.0,2018-01-03
66.57,24294.0,2018-01-02
66.6,12234.0,2017-12-29
66.72,2057.0,2017-12-28
66.44,11890.0,2017-12-27
67.02,9850.0,2017-12-26
65.25,14337.0,2017-12-22
64.9,17911.0,2017-12-21
64.56,26006.0,2017-12-20
63.8,22157.0,2017-12-19
63.41,20560.0,2017-12-18
63.23,21478.0,2017-12-15
63.31,29866.0,2017-12-14
62.44,34080.0,2017-12-13
63.34,55976.0,2017-12-12
64.69,44515.0,2017-12-11
63.4,28508.0,2017-12-08
62.2,19281.0,2017-12-07
61.22,25263.0,2017-12-06
62.86,21380.0,2017-12-05
62.45,27437.0,2017-12-04
63.49,28073.0,2017-12-01
63.57,2034.0,2017-11-30
63.11,10166.0,2017-11-29
63.61,15235.0,2017-11-28
63.84,22019.0,2017-11-27
63.86,21047.0,2017-11-24
63.32,29926.0,2017-11-22
62.57,30389.0,2017-11-21
62.22,23428.0,2017-11-20
62.72,30936.0,2017-11-17
61.36,28684.0,2017-11-16
61.87,27356.0,2017-11-15
62.21,46259.0,2017-11-14
63.16,29816.0,2017-11-13
63.52,24446.0,2017-11-10
63.93,24929.0,2017-11-09
63.49,41527.0,2017-11-08
63.69,34317.0,2017-11-07
64.27,32269.0,2017-11-06
62.07,25695.0,2017-11-02
60.62,27721.0,2017-11-01
61.29,30560.0,2017-10-31
61.37,1113.0,2017-10-30
60.9,14987.0,2017-10-29
60.44,15873.0,2017-10-26
59.3,26572.0,2017-10-25
58.44,26265.0,2017-10-24
58.33,32802.0,2017-10-23
57.37,25947.0,2017-10-22
57.75,28185.0,2017-10-19
57.23,29999.0,2017-10-18
58.15,25606.0,2017-10-17
57.88,31599.0,2017-10-16
57.82,22799.0,2017-10-15
57.17,23433.0,2017-10-12
56.25,22286.0,2017-10-11
56.94,21840.0,2017-10-10
56.61,21094.0,2017-10-09
55.79,23056.0,2017-10-08
55.62,33642.0,2017-10-05
57.0,32050.0,2017-10-04
55.8,25898.0,2017-10-03
56.0,21948.0,2017-10-02
57.46,19371.0,2017-10-01
57.54,917.0,2017-09-28
57.41,7005.0,2017-09-27
57.9,15305.0,2017-09-26
58.44,28328.0,2017-09-25
59.02,23811.0,2017-09-24
56.86,18348.0,2017-09-21
56.43,23549.0,2017-09-20
56.29,27031.0,2017-09-19
55.14,19337.0,2017-09-18
55.48,23767.0,2017-09-17
55.62,22004.0,2017-09-14
55.47,27549.0,2017-09-13
55.16,24868.0,2017-09-12
54.27,22720.0,2017-09-11
53.84,30263.0,2017-09-10
53.78,28912.0,2017-09-07
54.49,34793.0,2017-09-06
54.2,30783.0,2017-09-05
53.38,24873.0,2017-09-04
52.32,43495.0,2017-08-31
52.38,9938.0,2017-08-30
50.86,20366.0,2017-08-29
52.0,20366.0,2017-08-28
51.89,23706.0,2017-08-27
52.41,32957.0,2017-08-24
52.04,38326.0,2017-08-23
52.57,31540.0,2017-08-22
51.87,36291.0,2017-08-21
51.66,33088.0,2017-08-20
52.72,41235.0,2017-08-17
51.03,43863.0,2017-08-16
50.27,33911.0,2017-08-15
50.8,35111.0,2017-08-14
50.73,29797.0,2017-08-13
52.1,25318.0,2017-08-10
51.9,52899.0,2017-08-09
52.7,26143.0,2017-08-08
52.14,24795.0,2017-08-07
52.37,29496.0,2017-08-06
52.42,26969.0,2017-08-03
52.01,34779.0,2017-08-02
52.36,34625.0,2017-08-01
52.63,33859.0,2017-07-31
52.65,844.0,2017-07-30
52.52,12631.0,2017-07-27
51.49,21851.0,2017-07-26
50.97,26137.0,2017-07-25
50.2,27529.0,2017-07-24
48.6,25408.0,2017-07-23
48.06,27053.0,2017-07-20
49.3,26566.0,2017-07-19
49.7,20340.0,2017-07-18
48.84,20301.0,2017-07-17
48.42,17905.0,2017-07-16
48.91,22014.0,2017-07-13
48.42,22846.0,2017-07-12
47.74,31345.0,2017-07-11
47.52,22689.0,2017-07-10
46.88,21447.0,2017-07-09
46.71,28644.0,2017-07-06
48.11,25556.0,2017-07-05
47.79,40863.0,2017-07-04
47.87,17462.0,2017-07-03
47.92,785.0,2017-06-29
47.42,9980.0,2017-06-28
47.31,13352.0,2017-06-27
46.65,29887.0,2017-06-26
45.83,22998.0,2017-06-25
45.54,27319.0,2017-06-22
45.22,28351.0,2017-06-21
44.82,40210.0,2017-06-20
46.02,30670.0,2017-06-19
46.91,19703.0,2017-06-18
47.37,19728.0,2017-06-15
46.92,26749.0,2017-06-14
47.0,44939.0,2017-06-13
48.72,26775.0,2017-06-12
48.29,28229.0,2017-06-11
48.15,29536.0,2017-06-08
47.86,40901.0,2017-06-07
48.06,50234.0,2017-06-06
50.12,41397.0,2017-06-05
49.47,38387.0,2017-06-04
49.95,44207.0,2017-06-01
50.33,43640.0,2017-05-31
50.31,545.0,2017-05-30
51.84,18705.0,2017-05-29
52.15,28004.0,2017-05-25
51.46,72089.0,2017-05-24
53.96,52627.0,2017-05-23
54.15,39671.0,2017-05-22
53.87,41324.0,2017-05-21
53.61,34681.0,2017-05-18
52.51,41239.0,2017-05-17
52.21,32800.0,2017-05-16
51.65,29359.0,2017-05-15
51.82,31972.0,2017-05-14
50.84,29339.0,2017-05-11
50.77,31243.0,2017-05-10
50.22,37961.0,2017-05-09
48.73,33410.0,2017-05-08
49.34,35179.0,2017-05-07
49.1,54485.0,2017-05-04
48.38,52061.0,2017-05-03
50.79,34131.0,2017-05-02
51.66,38556.0,2017-04-30
51.73,1007.0,2017-04-27
51.44,20588.0,2017-04-26
51.82,24549.0,2017-04-25
52.1,31348.0,2017-04-24
51.6,27284.0,2017-04-23
51.96,36665.0,2017-04-20
52.99,48381.0,2017-04-19
52.93,43655.0,2017-04-18
54.89,38436.0,2017-04-17
55.36,18101.0,2017-04-16
55.89,27171.0,2017-04-12
55.86,33978.0,2017-04-11
56.23,32054.0,2017-04-10
55.98,29224.0,2017-04-09
55.24,34387.0,2017-04-06
54.89,21011.0,2017-04-05
54.36,33157.0,2017-04-04
54.17,27204.0,2017-04-03
52.73,18746.0,2017-04-02
52.83,605.0,2017-03-30
52.96,14493.0,2017-03-29
52.42,17105.0,2017-03-28
51.33,27375.0,2017-03-27
50.75,27398.0,2017-03-26
